# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
    5.13513514    0.07449039
    5.17517518    0.07582854
    5.21521522    0.07709906
    5.25525526    0.07830984
    5.29529530    0.07947185
    5.33533534    0.08059842
    5.37537538    0.08170446
    5.41541542    0.08280567
    5.45545546    0.08391769
    5.49549550    0.08505552
    5.53553554    0.08623301
    5.57557558    0.08746253
    5.61561562    0.08875481
    5.65565566    0.09011892
    5.69569570    0.09156227
    5.73573574    0.09309069
    5.77577578    0.09470852
    5.81581582    0.09641863
    5.85585586    0.09822247
    5.89589590    0.10012007
    5.93593594    0.10210993
    5.97597598    0.10418901
    6.01601602    0.10635252
    6.05605606    0.10859372
    6.09609610    0.11090371
    6.13613614    0.11327108
    6.17617618    0.11568169
    6.21621622    0.11811845
    6.25625626    0.12056127
    6.29629630    0.12298731
    6.33633634    0.12537148
    6.37637638    0.12768736
    6.41641642    0.12990845
    6.45645646    0.13200978
    6.49649650    0.13396965
    6.53653654    0.13577145
    6.57657658    0.13740521
    6.61661662    0.13886888
    6.65665666    0.14016901
    6.69669670    0.14132081
    6.73673674    0.14234760
    6.77677678    0.14327965
    6.81681682    0.14415259
    6.85685686    0.14500553
    6.89689690    0.14587910
    6.93693694    0.14681344
    6.97697698    0.14784645
    7.01701702    0.14901219
    7.05705706    0.15033954
    7.09709710    0.15185120
    7.13713714    0.15356281
    7.17717718    0.15548236
    7.21721722    0.15760977
    7.25725726    0.15993662
    7.29729730    0.16244609
    7.33733734    0.16511305
    7.37737738    0.16790448
    7.41741742    0.17078009
    7.45745746    0.17369330
    7.49749750    0.17659265
    7.53753754    0.17942351
    7.57757758    0.18213018
    7.61761762    0.18465824
    7.65765766    0.18695703
    7.69769770    0.18898206
    7.73773774    0.19069726
    7.77777778    0.19207661
    7.81781782    0.19310540
    7.85785786    0.19378052
    7.89789790    0.19411023
    7.93793794    0.19411312
    7.97797798    0.19381656
    8.01801802    0.19325475
    8.05805806    0.19246656
    8.09809810    0.19149327
    8.13813814    0.19037643
    8.17817818    0.18915591
    8.21821822    0.18786815
    8.25825826    0.18654483
    8.29829830    0.18521187
    8.33833834    0.18388887
    8.37837838    0.18258892
    8.41841842    0.18131888
    8.45845846    0.18007993
    8.49849850    0.17886844
    8.53853854    0.17767693
    8.57857858    0.17649508
    8.61861862    0.17531066
    8.65865866    0.17411026
    8.69869870    0.17287982
    8.73873874    0.17160494
    8.77877878    0.17027103
    8.81881882    0.16886340
    8.85885886    0.16736748
    8.89889890    0.16576905
    8.93893894    0.16405482
    8.97897898    0.16221311
    9.01901902    0.16023477
    9.05905906    0.15811404
    9.09909910    0.15584941
    9.13913914    0.15344419
    9.17917918    0.15090676
    9.21921922    0.14825041
    9.25925926    0.14549281
    9.29929930    0.14265517
    9.33933934    0.13976118
    9.37937938    0.13683583
    9.41941942    0.13390432
    9.45945946    0.13099099
    9.49949950    0.12811852
    9.53953954    0.12530728
    9.57957958    0.12257487
    9.61961962    0.11993593
    9.65965966    0.11740207
    9.69969970    0.11498199
    9.73973974    0.11268172
    9.77977978    0.11050493
    9.81981982    0.10845332
    9.85985986    0.10652700
    9.89989990    0.10472492
    9.93993994    0.10304517
    9.97997998    0.10148534
   10.02002002    0.10004270
   10.06006006    0.09871443
   10.10010010    0.09749770
   10.14014014    0.09638974
   10.18018018    0.09538787
   10.22022022    0.09448952
   10.26026026    0.09369222
   10.30030030    0.09299356
   10.34034034    0.09239116
   10.38038038    0.09188264
   10.42042042    0.09146556
   10.46046046    0.09113727
   10.50050050    0.09089492
   10.54054054    0.09073532
   10.58058058    0.09065492
   10.62062062    0.09064987
   10.66066066    0.09071608
   10.70070070    0.09084943
   10.74074074    0.09104599
   10.78078078    0.09130235
   10.82082082    0.09161588
   10.86086086    0.09198499
   10.90090090    0.09240930
   10.94094094    0.09288957
   10.98098098    0.09342760
   11.02102102    0.09402589
   11.06106106    0.09468708
   11.10110110    0.09541344
   11.14114114    0.09620610
   11.18118118    0.09706447
   11.22122122    0.09798553
   11.26126126    0.09896340
   11.30130130    0.09998893
   11.34134134    0.10104955
   11.38138138    0.10212934
   11.42142142    0.10320938
   11.46146146    0.10426828
   11.50150150    0.10528304
   11.54154154    0.10623007
   11.58158158    0.10708642
   11.62162162    0.10783099
   11.66166166    0.10844576
   11.70170170    0.10891680
   11.74174174    0.10923505
   11.78178178    0.10939669
   11.82182182    0.10940312
   11.86186186    0.10926061
   11.90190190    0.10897957
   11.94194194    0.10857367
   11.98198198    0.10805877
   12.02202202    0.10745195
   12.06206206    0.10677061
   12.10210210    0.10603172
   12.14214214    0.10525128
   12.18218218    0.10444403
   12.22222222    0.10362324
   12.26226226    0.10280069
   12.30230230    0.10198678
   12.34234234    0.10119059
   12.38238238    0.10041994
   12.42242242    0.09968143
   12.46246246    0.09898041
   12.50250250    0.09832080
   12.54254254    0.09770495
   12.58258258    0.09713341
   12.62262262    0.09660476
   12.66266266    0.09611548
   12.70270270    0.09565999
   12.74274274    0.09523073
   12.78278278    0.09481856
   12.82282282    0.09441317
   12.86286286    0.09400371
   12.90290290    0.09357953
   12.94294294    0.09313087
   12.98298298    0.09264960
   13.02302302    0.09212982
   13.06306306    0.09156825
   13.10310310    0.09096456
   13.14314314    0.09032137
   13.18318318    0.08964414
   13.22322322    0.08894083
   13.26326326    0.08822156
   13.30330330    0.08749811
   13.34334334    0.08678342
   13.38338338    0.08609112
   13.42342342    0.08543511
   13.46346346    0.08482918
   13.50350350    0.08428667
   13.54354354    0.08382024
   13.58358358    0.08344168
   13.62362362    0.08316176
   13.66366366    0.08299013
   13.70370370    0.08293528
   13.74374374    0.08300444
   13.78378378    0.08320353
   13.82382382    0.08353711
   13.86386386    0.08400825
   13.90390390    0.08461840
   13.94394394    0.08536715
   13.98398398    0.08625208
   14.02402402    0.08726843
   14.06406406    0.08840883
   14.10410410    0.08966303
   14.14414414    0.09101757
   14.18418418    0.09245561
   14.22422422    0.09395671
   14.26426426    0.09549683
   14.30430430    0.09704843
   14.34434434    0.09858074
   14.38438438    0.10006037
   14.42442442    0.10145205
   14.46446446    0.10271975
   14.50450450    0.10382794
   14.54454454    0.10474310
   14.58458458    0.10543526
   14.62462462    0.10587950
   14.66466466    0.10605722
   14.70470470    0.10595710
   14.74474474    0.10557559
   14.78478478    0.10491688
   14.82482482    0.10399233
   14.86486486    0.10281956
   14.90490490    0.10142110
   14.94494494    0.09982293
   14.98498498    0.09805293
   15.02502503    0.09613948
   15.06506507    0.09411017
   15.10510511    0.09199080
   15.14514515    0.08980465
   15.18518519    0.08757203
   15.22522523    0.08531008
   15.26526527    0.08303289
   15.30530531    0.08075169
   15.34534535    0.07847532
   15.38538539    0.07621073
   15.42542543    0.07396348
   15.46546547    0.07173831
   15.50550551    0.06953954
   15.54554555    0.06737145
   15.58558559    0.06523845
   15.62562563    0.06314517
   15.66566567    0.06109642
   15.70570571    0.05909708
   15.74574575    0.05715189
   15.78578579    0.05526532
   15.82582583    0.05344136
   15.86586587    0.05168335
   15.90590591    0.04999397
   15.94594595    0.04837512
   15.98598599    0.04682795
   16.02602603    0.04535290
   16.06606607    0.04394975
   16.10610611    0.04261772
   16.14614615    0.04135555
   16.18618619    0.04016158
   16.22622623    0.03903387
   16.26626627    0.03797027
   16.30630631    0.03696846
   16.34634635    0.03602605
   16.38638639    0.03514063
   16.42642643    0.03430979
   16.46646647    0.03353117
   16.50650651    0.03280249
   16.54654655    0.03212156
   16.58658659    0.03148629
   16.62662663    0.03089473
   16.66666667    0.03034503
   16.70670671    0.02983548
   16.74674675    0.02936450
   16.78678679    0.02893066
   16.82682683    0.02853262
   16.86686687    0.02816920
   16.90690691    0.02783932
   16.94694695    0.02754205
   16.98698699    0.02727655
   17.02702703    0.02704210
   17.06706707    0.02683809
   17.10710711    0.02666402
   17.14714715    0.02651947
   17.18718719    0.02640412
   17.22722723    0.02631775
   17.26726727    0.02626017
